CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Size,ReviewRating,DiscountApplied,PreviousPurchases,PaymentMethod,Annual_Income,Spending_Score,Purchase_Frequency,Location_Rural,Location_Suburban,Location_Urban,Demographics_Homemaker,Demographics_Professional,Demographics_Retired,Demographics_Student
3467,48,Male,Phone,Home Decor,99.41,L,3,Yes,3,Cash,142982,11,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3468,42,Female,Bag,Accessories,310.59,S,4,No,6,Cash,148812,32,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3469,40,Female,T-Shirt,Sports,211.86,L,3,Yes,12,Cash,102511,71,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3470,41,Male,Shoes,Clothing,330.36,M,1,Yes,11,Credit Card,97282,74,16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3471,55,Male,Football,Sports,497.58,M,5,Yes,10,PayPal,25707,63,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3472,45,Female,Bag,Accessories,469.53,M,4,Yes,13,PayPal,120228,94,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3473,38,Female,Phone,Sports,12.1,XL,3,Yes,2,Debit Card,108690,37,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3474,60,Female,Watch,Home Decor,443.86,XL,2,No,4,Debit Card,35567,77,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3475,35,Female,Laptop,Electronics,42.58,XL,1,No,14,Credit Card,87235,13,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3476,53,Female,Watch,Sports,476.99,XL,1,Yes,2,Debit Card,121527,51,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3477,52,Male,Bag,Electronics,148.09,XL,5,Yes,7,Cash,141853,68,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3478,62,Female,Phone,Accessories,197.2,S,5,No,14,Credit Card,50110,27,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3479,26,Male,Watch,Electronics,54.9,XL,3,No,4,Credit Card,94661,86,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3480,55,Male,Watch,Sports,65.01,L,3,Yes,14,Credit Card,148314,37,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3481,47,Male,Shoes,Sports,366.1,S,1,Yes,10,UPI,37707,92,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3482,61,Female,Curtains,Clothing,472.72,XL,3,No,12,Debit Card,136969,15,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3483,51,Male,Bag,Sports,309.27,L,5,No,9,PayPal,106006,11,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3484,49,Male,Shoes,Electronics,360.77,S,1,Yes,5,UPI,40651,100,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3485,20,Male,Bag,Clothing,383.37,M,1,Yes,0,Cash,139949,39,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3486,20,Male,T-Shirt,Sports,138.78,S,2,No,13,UPI,89018,31,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3487,45,Female,T-Shirt,Sports,32.16,XL,2,Yes,10,Cash,22217,52,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3488,61,Female,Shoes,Accessories,10.92,S,3,No,3,PayPal,25712,8,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3489,32,Male,Football,Clothing,181.82,S,3,Yes,8,PayPal,31573,20,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3490,58,Male,Football,Accessories,128.32,M,5,Yes,14,Debit Card,88852,50,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3491,40,Female,Watch,Accessories,40.54,S,5,No,14,UPI,111957,31,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3492,57,Female,Watch,Accessories,97.97,S,2,Yes,4,PayPal,72913,33,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3493,28,Female,Laptop,Home Decor,71,M,1,Yes,14,Cash,26833,96,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3494,49,Male,T-Shirt,Accessories,458.29,XL,4,No,0,PayPal,71061,8,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3495,53,Female,Bag,Electronics,78.73,L,4,No,14,Debit Card,81302,10,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3496,50,Male,Laptop,Sports,273.45,S,3,No,3,Cash,38920,84,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3497,41,Male,T-Shirt,Home Decor,300.62,M,4,Yes,11,Credit Card,82774,92,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3498,56,Female,Shoes,Accessories,276.31,S,4,No,5,Debit Card,53313,12,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3499,51,Male,Football,Sports,58.54,XL,2,No,6,Debit Card,127029,35,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3500,45,Female,Watch,Clothing,166.21,XL,1,No,6,Credit Card,67820,74,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3501,54,Male,Football,Clothing,35.12,M,5,No,7,PayPal,119519,92,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3502,24,Female,Shoes,Sports,203.88,L,2,Yes,4,Debit Card,144299,83,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3503,21,Male,Laptop,Electronics,102.41,L,5,No,5,Credit Card,114116,8,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3504,54,Male,Laptop,Sports,285.2,S,2,Yes,10,Credit Card,142198,92,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3505,18,Female,Phone,Sports,349.48,M,2,Yes,10,Debit Card,127550,36,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3506,18,Female,Watch,Home Decor,270.74,L,4,No,1,UPI,22498,6,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3507,64,Female,Watch,Clothing,222.78,XL,5,No,13,Debit Card,132493,41,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3508,37,Female,Bag,Clothing,199.79,L,2,No,11,UPI,66719,37,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3509,36,Male,Watch,Accessories,422.43,M,4,Yes,9,PayPal,61691,62,16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3510,46,Female,T-Shirt,Sports,117.49,XL,3,No,11,Credit Card,51103,6,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3511,27,Female,Laptop,Sports,369.77,S,5,No,1,Cash,38343,43,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3512,35,Male,Shoes,Electronics,381.17,XL,2,No,13,Debit Card,29171,68,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3513,45,Female,Laptop,Clothing,215.41,L,3,Yes,2,Cash,77073,22,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3514,52,Female,Football,Electronics,155.68,L,4,No,3,PayPal,46837,32,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3515,60,Male,T-Shirt,Home Decor,240.57,L,2,Yes,5,Debit Card,22358,63,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3516,64,Female,Watch,Accessories,55.67,S,4,Yes,5,Cash,114020,68,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3517,48,Female,Bag,Electronics,32.51,L,4,Yes,2,PayPal,126992,56,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3518,44,Female,Bag,Clothing,64.69,M,4,No,0,UPI,40295,46,13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3519,28,Female,Bag,Home Decor,101.7,S,5,No,2,PayPal,128751,98,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3520,55,Female,Curtains,Sports,257.05,XL,3,Yes,3,Debit Card,120032,17,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3521,22,Female,Phone,Home Decor,426.08,L,3,No,8,Debit Card,120514,96,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3522,25,Male,T-Shirt,Electronics,125.46,M,1,Yes,9,Debit Card,147639,64,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3523,51,Female,Football,Clothing,468.23,M,2,No,7,PayPal,96133,45,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3524,29,Male,Watch,Electronics,477.9,S,4,No,12,Debit Card,118623,78,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3525,55,Male,Football,Sports,479.86,M,2,No,3,PayPal,54371,33,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3526,18,Male,Football,Sports,420.41,S,3,Yes,6,Credit Card,119482,57,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3527,48,Male,Watch,Clothing,188.27,S,3,No,12,Credit Card,31067,17,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3528,21,Female,Football,Accessories,45.62,S,4,Yes,12,Credit Card,75268,97,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3529,62,Female,Bag,Home Decor,288.72,XL,5,No,8,Cash,70423,2,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3530,22,Female,Shoes,Home Decor,283.75,XL,4,No,1,Credit Card,23354,86,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3531,47,Male,Phone,Sports,426.49,M,4,No,2,Credit Card,23373,37,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3532,41,Female,Curtains,Electronics,498.04,XL,1,No,0,PayPal,31833,62,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3533,20,Female,Football,Electronics,259,S,5,Yes,7,PayPal,145049,53,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3534,28,Female,Football,Accessories,179.15,S,2,Yes,1,Debit Card,22139,64,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3535,62,Male,Laptop,Electronics,101.09,XL,5,No,6,Debit Card,101919,20,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3536,21,Male,Phone,Home Decor,12.35,M,4,Yes,6,Debit Card,144866,88,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3537,43,Female,T-Shirt,Electronics,259.47,S,4,Yes,10,PayPal,88446,13,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3538,44,Male,Phone,Accessories,282.2,XL,4,Yes,2,PayPal,99381,42,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3539,63,Male,Phone,Home Decor,414.22,L,4,No,1,Credit Card,49916,98,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3540,60,Female,Watch,Electronics,257.24,M,4,No,2,UPI,102320,21,14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3541,44,Male,Watch,Home Decor,459.07,M,5,No,11,PayPal,56417,44,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3542,59,Male,Watch,Sports,317.76,M,4,No,7,UPI,50833,31,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3543,23,Female,Curtains,Sports,421.76,L,3,Yes,11,PayPal,117564,96,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3544,32,Male,Bag,Sports,82.67,S,3,Yes,8,PayPal,84139,6,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3545,47,Male,Phone,Electronics,429.11,M,1,No,10,Cash,40127,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3546,59,Male,Curtains,Accessories,340.82,XL,2,No,7,UPI,89602,30,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3547,54,Male,Football,Home Decor,93.41,M,3,No,10,Cash,118053,21,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3548,54,Male,Watch,Clothing,102.98,XL,1,Yes,1,Credit Card,53494,48,11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3549,59,Male,Football,Sports,463.99,M,5,No,11,Cash,114174,20,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3550,54,Male,Watch,Sports,25.79,XL,2,No,12,Cash,140283,10,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3551,52,Male,Shoes,Clothing,236.64,XL,4,No,8,Credit Card,28121,33,15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3552,40,Female,Curtains,Clothing,163.6,XL,4,Yes,5,UPI,20828,3,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3553,23,Female,Curtains,Electronics,335.89,L,5,No,11,Debit Card,27466,32,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3554,21,Female,Bag,Home Decor,421.42,L,2,Yes,1,PayPal,128641,25,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3555,35,Female,T-Shirt,Sports,186.59,L,3,No,8,UPI,68144,42,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3556,26,Male,Laptop,Accessories,219.18,S,2,No,4,Credit Card,23399,77,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3557,46,Female,Phone,Electronics,491.14,XL,1,No,14,Cash,105555,77,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3558,30,Female,T-Shirt,Electronics,394.12,S,5,Yes,5,Debit Card,52742,69,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3559,64,Male,Curtains,Accessories,449.63,L,3,No,0,Cash,55927,41,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3560,34,Male,T-Shirt,Accessories,224.99,XL,2,Yes,11,PayPal,90983,69,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3561,62,Male,Shoes,Accessories,124.7,S,2,No,12,Credit Card,142971,92,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3562,49,Male,Laptop,Clothing,211.81,L,3,Yes,13,Debit Card,23966,88,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3563,39,Male,Bag,Sports,360.89,S,1,No,1,UPI,108424,59,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3564,21,Female,Curtains,Clothing,63.62,S,1,No,0,UPI,144525,32,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3565,22,Male,Curtains,Sports,142.53,L,2,Yes,3,Credit Card,49258,87,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3566,54,Female,Phone,Clothing,32.85,XL,4,Yes,1,Credit Card,111804,58,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3567,58,Female,Bag,Home Decor,221.85,M,3,No,12,Cash,59429,37,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3568,30,Male,Bag,Sports,415.45,M,1,No,0,Debit Card,61079,69,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3569,51,Female,Watch,Electronics,22.09,S,1,No,2,PayPal,117504,11,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3570,62,Female,Laptop,Sports,340.91,S,1,Yes,3,Credit Card,132993,17,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3571,39,Male,Shoes,Sports,466.92,S,5,No,3,Debit Card,85046,11,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3572,40,Female,Football,Sports,126.09,XL,4,Yes,2,Credit Card,46250,92,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3573,20,Female,T-Shirt,Home Decor,349.88,S,1,Yes,1,Credit Card,37907,71,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3574,59,Female,Bag,Clothing,487.8,S,4,Yes,11,UPI,124887,98,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3575,51,Male,Phone,Electronics,481.52,S,2,No,7,Debit Card,59880,22,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3576,49,Male,Curtains,Clothing,125.12,L,2,No,9,UPI,129482,84,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3577,62,Male,Football,Clothing,59.16,M,5,No,12,UPI,94455,11,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3578,38,Female,Shoes,Accessories,82.66,M,4,No,10,Debit Card,78151,65,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3579,63,Male,Laptop,Home Decor,354,L,3,Yes,1,UPI,118576,54,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3580,61,Female,Bag,Accessories,365.62,XL,5,No,4,Cash,81384,49,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3581,38,Male,T-Shirt,Home Decor,340.38,XL,1,Yes,6,PayPal,82873,96,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3582,61,Female,Bag,Clothing,174.68,XL,2,Yes,8,PayPal,142779,7,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3583,28,Male,Phone,Clothing,93.19,L,2,Yes,11,Cash,126751,78,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3584,56,Male,Bag,Home Decor,294.57,M,3,No,2,Credit Card,108385,41,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3585,21,Female,Bag,Clothing,247,M,5,No,0,UPI,130459,88,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3586,18,Male,Bag,Clothing,367.13,S,4,No,14,PayPal,22050,57,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3587,45,Female,Curtains,Electronics,226.27,M,2,Yes,8,Debit Card,95795,31,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3588,41,Male,Curtains,Accessories,175.93,XL,1,Yes,0,Credit Card,139447,96,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3589,52,Male,Football,Accessories,153.8,XL,3,No,7,PayPal,73485,70,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3590,30,Female,Football,Accessories,113.62,S,3,Yes,1,UPI,103142,6,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3591,64,Female,T-Shirt,Sports,140.22,S,3,Yes,6,PayPal,70515,40,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3592,51,Female,Laptop,Electronics,56.47,M,1,Yes,11,UPI,139854,39,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3593,28,Male,Shoes,Accessories,179.96,S,3,No,2,Credit Card,36267,45,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3594,53,Female,Watch,Accessories,27.92,S,4,No,5,Cash,66511,82,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3595,34,Male,Laptop,Electronics,101.34,L,4,No,5,UPI,21644,15,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3596,52,Female,Laptop,Clothing,375.92,M,5,Yes,3,UPI,69801,64,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3597,35,Female,Laptop,Accessories,169.48,XL,5,No,7,Credit Card,131349,79,13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3598,57,Female,Watch,Clothing,337.44,L,4,No,11,Credit Card,95070,73,11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3599,39,Female,T-Shirt,Accessories,361.27,XL,1,Yes,11,Debit Card,127230,72,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3600,41,Female,Watch,Home Decor,294.78,S,5,Yes,4,Credit Card,122810,78,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3601,36,Female,T-Shirt,Sports,479.76,S,3,No,6,PayPal,140196,17,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3602,54,Male,Watch,Accessories,20.51,XL,4,No,12,UPI,101173,98,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3603,56,Female,Shoes,Home Decor,371.94,L,2,No,4,Cash,92695,9,13,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3604,38,Male,Bag,Electronics,479.81,L,1,Yes,12,Credit Card,123484,53,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3605,25,Female,Laptop,Home Decor,432.51,L,1,No,11,UPI,24534,100,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3606,45,Female,Bag,Electronics,92.27,S,4,Yes,3,Cash,23714,36,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3607,22,Female,T-Shirt,Accessories,170.14,M,2,No,5,Debit Card,36116,46,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3608,34,Male,Watch,Electronics,94.5,S,1,No,2,PayPal,144664,15,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3609,54,Male,Shoes,Home Decor,304.64,XL,5,Yes,5,Debit Card,57187,52,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3610,53,Female,Watch,Sports,358.97,L,2,No,5,Credit Card,81164,37,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3611,36,Male,Bag,Clothing,165.37,M,3,Yes,10,PayPal,140807,39,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3612,44,Female,Curtains,Clothing,274.36,L,5,No,10,Debit Card,119235,71,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3613,51,Female,Shoes,Sports,348.55,S,2,No,5,UPI,119939,38,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3614,28,Male,Laptop,Clothing,216.46,M,4,No,13,Credit Card,105342,45,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3615,62,Male,Phone,Accessories,428.47,M,1,No,13,Debit Card,143439,100,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3616,64,Male,Laptop,Accessories,388.06,S,5,No,10,PayPal,21792,11,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3617,29,Male,Phone,Home Decor,41.69,L,4,Yes,2,PayPal,125477,65,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3618,38,Female,Shoes,Home Decor,314.35,L,2,No,12,Cash,37405,36,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3619,28,Male,Curtains,Electronics,125.31,L,3,No,7,PayPal,127308,62,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3620,56,Male,Bag,Home Decor,283.18,S,1,Yes,3,PayPal,41164,91,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3621,45,Female,Curtains,Accessories,478.88,XL,1,No,10,Credit Card,124904,45,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3622,22,Male,T-Shirt,Home Decor,440.74,XL,5,Yes,1,PayPal,49419,90,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3623,34,Male,Curtains,Clothing,208.21,L,4,No,6,Cash,133926,43,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3624,37,Male,Football,Electronics,152.84,M,2,No,10,PayPal,37044,29,13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
3625,58,Male,Shoes,Electronics,124.86,XL,2,Yes,7,Cash,107374,99,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3626,63,Female,Bag,Accessories,270.93,L,4,Yes,10,UPI,28282,74,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3627,29,Female,Bag,Home Decor,65.98,XL,1,No,3,Cash,92992,82,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3628,23,Male,T-Shirt,Clothing,279.14,L,4,Yes,5,Credit Card,34607,20,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3629,34,Male,Bag,Home Decor,10.65,XL,2,No,7,Debit Card,95265,35,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3630,36,Female,Curtains,Sports,168.69,XL,4,Yes,4,Debit Card,128391,51,15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3631,43,Male,Shoes,Home Decor,117.77,M,1,Yes,8,UPI,106854,81,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3632,61,Male,Laptop,Accessories,485.9,M,5,Yes,5,Credit Card,130793,15,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3633,61,Male,Curtains,Home Decor,366.35,XL,1,Yes,5,UPI,116133,100,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3634,49,Male,Watch,Electronics,181.33,L,3,Yes,11,UPI,100733,52,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
3635,23,Male,Phone,Clothing,55.49,M,3,No,12,PayPal,102252,34,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3636,53,Male,Shoes,Accessories,263.23,S,4,No,1,PayPal,90493,59,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3637,55,Male,Bag,Sports,114.59,M,1,Yes,14,Credit Card,118827,33,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3638,28,Male,T-Shirt,Clothing,272.85,XL,1,No,6,Debit Card,143008,8,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3639,50,Male,Laptop,Clothing,419.33,XL,2,Yes,8,Cash,104211,75,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3640,41,Female,Football,Electronics,311.74,S,5,No,14,PayPal,20407,43,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
3641,40,Female,Laptop,Electronics,320.56,M,1,Yes,4,Credit Card,138436,56,11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3642,32,Female,Curtains,Electronics,275.1,XL,4,Yes,13,Credit Card,77666,69,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3643,44,Male,Phone,Accessories,464.36,S,2,No,4,Debit Card,68383,87,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
